vegetation_diff,grass_diff,area,condition_class,exposed_soil,dist_water,composite_score
0.11292757883047162,0.23425571082391275,0.838393130077387,-0.0441476363921979,0.1323140480820043,0.3649761342521017,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,-0.5100143291748969,-0.48973838422603444,-0.7895317243937386
1.7078124613900552,1.0366689292431364,-0.4233198099407136,-0.0441476363921979,-0.6705964234891222,1.2196906527302378,0.7460405700839147
1.7078124613900552,1.0366689292431364,-0.4233198099407136,0.9690406188087408,-0.6705964234891222,1.2196906527302378,0.7460405700839147
-2.279399745008904,-2.172983944433758,-0.4233198099407136,-2.0705241467940754,-1.3129248007460232,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,1.0958066139673561,-0.48973838422603444,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-1.0573358915931366,0.4534782367104549,0.3649761342521017,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,1.0958066139673561,0.3649761342521017,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-1.0573358915931366,-1.698321827100164,1.2196906527302378,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,1.4169708025958068,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,0.4534782367104549,0.3649761342521017,0.7460405700839147
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,-0.34943223486067154,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,1.0958066139673561,0.3649761342521017,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,1.0958066139673561,1.2196906527302378,0.7460405700839147
0.11292757883047162,0.23425571082391275,-0.4233198099407136,-1.0573358915931366,-1.152342706431798,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,0.7746424253389055,-0.48973838422603444,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,1.0958066139673561,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-2.0705241467940754,-1.4735068950602486,1.2196906527302378,-0.7895317243937386
0.11292757883047162,0.23425571082391275,2.100106070095488,-0.0441476363921979,-0.8311785178033474,0.3649761342521017,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,0.4534782367104549,-0.48973838422603444,-0.7895317243937386
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,0.6140603310246802,-1.3444529027041705,-0.7895317243937386
0.9103700201102635,0.23425571082391275,-0.4233198099407136,0.9690406188087408,-0.34943223486067154,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,1.4169708025958068,-0.48973838422603444,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,-0.5100143291748969,0.3649761342521017,0.7460405700839147
0.11292757883047162,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-1.152342706431798,-0.48973838422603444,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-0.5100143291748969,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-1.0573358915931366,-1.152342706431798,-0.48973838422603444,-0.7895317243937386
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,-0.34943223486067154,-0.48973838422603444,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,-0.18885014054644628,-0.48973838422603444,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,0.6140603310246802,-0.48973838422603444,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-0.8311785178033474,-0.48973838422603444,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,2.100106070095488,0.9690406188087408,-0.5100143291748969,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-0.8311785178033474,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,2.100106070095488,0.9690406188087408,0.4534782367104549,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,-0.18885014054644628,-1.3444529027041705,-2.325104018871392
0.11292757883047162,0.23425571082391275,-0.4233198099407136,-0.0441476363921979,-0.5100143291748969,-1.3444529027041705,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,0.7746424253389055,-1.3444529027041705,-0.7895317243937386
0.9103700201102635,1.0366689292431364,-0.4233198099407136,0.9690406188087408,1.4169708025958068,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-1.3705707260145346,0.838393130077387,-1.0573358915931366,-1.4735068950602486,1.2196906527302378,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,0.4534782367104549,0.3649761342521017,0.7460405700839147
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,-1.3129248007460232,0.3649761342521017,0.7460405700839147
-0.6845148624493202,-1.3705707260145346,-0.4233198099407136,-3.083712401995014,-1.7946710836886992,1.2196906527302378,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-3.083712401995014,-1.152342706431798,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,2.100106070095488,0.9690406188087408,-0.5100143291748969,0.3649761342521017,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,-0.18885014054644628,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-0.9917606121175727,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,0.9352245196531308,-0.48973838422603444,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,0.6140603310246802,0.3649761342521017,-0.7895317243937386
0.11292757883047162,-1.3705707260145346,0.838393130077387,-1.0573358915931366,-1.4735068950602486,-1.3444529027041705,-2.325104018871392
-1.481957303729112,-1.3705707260145346,3.361819010113588,0.9690406188087408,0.9352245196531308,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-1.152342706431798,0.3649761342521017,-0.7895317243937386
0.11292757883047162,0.23425571082391275,0.838393130077387,0.9690406188087408,1.0958066139673561,-0.48973838422603444,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,0.9352245196531308,0.3649761342521017,-0.7895317243937386
0.11292757883047162,-0.5681575075953109,-0.4233198099407136,-1.0573358915931366,-0.8311785178033474,0.3649761342521017,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,0.838393130077387,-1.0573358915931366,-1.4735068950602486,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-2.0705241467940754,-1.4735068950602486,-0.48973838422603444,-2.325104018871392
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-1.0573358915931366,-0.5100143291748969,-1.3444529027041705,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-1.0573358915931366,-0.18885014054644628,1.2196906527302378,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,0.1323140480820043,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,0.1323140480820043,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,2.100106070095488,-1.0573358915931366,-1.152342706431798,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,0.838393130077387,0.9690406188087408,1.0958066139673561,-0.48973838422603444,-0.7895317243937386
0.11292757883047162,0.23425571082391275,-0.4233198099407136,-0.0441476363921979,0.4534782367104549,0.3649761342521017,0.7460405700839147
-1.481957303729112,-1.3705707260145346,0.838393130077387,-1.0573358915931366,-0.18885014054644628,1.2196906527302378,-0.7895317243937386
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,0.7746424253389055,0.3649761342521017,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,0.7746424253389055,-0.48973838422603444,-0.7895317243937386
0.9103700201102635,1.0366689292431364,0.838393130077387,-0.0441476363921979,-1.152342706431798,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,-0.5100143291748969,-0.48973838422603444,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-2.0705241467940754,-1.6340889893744739,-0.48973838422603444,-2.325104018871392
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,1.4169708025958068,1.2196906527302378,-0.7895317243937386
0.11292757883047162,-0.5681575075953109,2.100106070095488,-0.0441476363921979,-0.8311785178033474,-0.48973838422603444,-0.7895317243937386
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,0.7746424253389055,-0.48973838422603444,0.7460405700839147
0.9103700201102635,0.23425571082391275,-0.4233198099407136,1.9822288740096794,-0.028268046232220973,1.2196906527302378,2.281612864561568
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,-0.18885014054644628,-0.48973838422603444,0.7460405700839147
-0.6845148624493202,-1.3705707260145346,-0.4233198099407136,1.9822288740096794,-1.152342706431798,1.2196906527302378,2.281612864561568
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,0.7746424253389055,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,1.0958066139673561,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,0.9352245196531308,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,1.4169708025958068,-0.48973838422603444,-0.7895317243937386
0.9103700201102635,1.0366689292431364,-0.4233198099407136,0.9690406188087408,1.2563887082815814,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,1.2563887082815814,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,0.838393130077387,-0.0441476363921979,0.1323140480820043,-0.48973838422603444,-0.7895317243937386
0.9103700201102635,1.0366689292431364,-0.4233198099407136,-0.0441476363921979,0.4534782367104549,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,-1.4735068950602486,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-1.3129248007460232,-0.48973838422603444,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-1.0573358915931366,-0.9917606121175727,0.3649761342521017,0.7460405700839147
0.9103700201102635,1.0366689292431364,2.100106070095488,0.9690406188087408,-0.028268046232220973,-0.48973838422603444,0.7460405700839147
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,1.2563887082815814,-1.3444529027041705,-0.7895317243937386
0.11292757883047162,0.23425571082391275,0.838393130077387,-1.0573358915931366,-1.152342706431798,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,2.100106070095488,-0.0441476363921979,-0.18885014054644628,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,1.2563887082815814,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,4.623531950131689,0.9690406188087408,0.1323140480820043,1.2196906527302378,0.7460405700839147
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,0.7746424253389055,-1.3444529027041705,-0.7895317243937386
0.11292757883047162,0.23425571082391275,-0.4233198099407136,-0.0441476363921979,0.1323140480820043,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,0.7746424253389055,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,0.7746424253389055,-1.3444529027041705,-0.7895317243937386
1.7078124613900552,1.8390821476623602,0.838393130077387,-0.0441476363921979,-1.152342706431798,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,1.2563887082815814,-1.3444529027041705,-0.7895317243937386
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,0.9352245196531308,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,0.6140603310246802,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,-0.8311785178033474,-0.48973838422603444,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,-0.5100143291748969,-1.3444529027041705,-2.325104018871392
-2.279399745008904,-1.3705707260145346,0.838393130077387,-1.0573358915931366,0.9352245196531308,-0.48973838422603444,-2.325104018871392
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-1.3129248007460232,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-1.0573358915931366,-1.6340889893744739,-1.3444529027041705,-2.325104018871392
-0.6845148624493202,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,0.7746424253389055,-0.48973838422603444,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-0.9917606121175727,-0.48973838422603444,-0.7895317243937386
-0.6845148624493202,0.23425571082391275,-0.4233198099407136,-1.0573358915931366,-1.152342706431798,1.2196906527302378,0.7460405700839147
0.9103700201102635,0.23425571082391275,-0.4233198099407136,-0.0441476363921979,-1.152342706431798,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-1.3705707260145346,-0.4233198099407136,-1.0573358915931366,-1.6340889893744739,0.3649761342521017,-0.7895317243937386
0.9103700201102635,0.23425571082391275,0.838393130077387,0.9690406188087408,1.2563887082815814,0.3649761342521017,0.7460405700839147
-0.6845148624493202,-1.3705707260145346,2.100106070095488,0.9690406188087408,0.7746424253389055,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-0.8311785178033474,1.2196906527302378,0.7460405700839147
1.7078124613900552,1.0366689292431364,-0.4233198099407136,1.9822288740096794,-0.5100143291748969,1.2196906527302378,2.281612864561568
0.9103700201102635,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,0.4534782367104549,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-1.0573358915931366,0.4534782367104549,-1.3444529027041705,-2.325104018871392
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-1.0573358915931366,-0.5100143291748969,0.3649761342521017,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,-0.5100143291748969,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-0.18885014054644628,-0.48973838422603444,-0.7895317243937386
0.11292757883047162,0.23425571082391275,-0.4233198099407136,-0.0441476363921979,-1.152342706431798,0.3649761342521017,0.7460405700839147
0.11292757883047162,1.8390821476623602,-0.4233198099407136,-0.0441476363921979,-0.5100143291748969,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,0.6140603310246802,-1.3444529027041705,-0.7895317243937386
0.11292757883047162,0.23425571082391275,-0.4233198099407136,-0.0441476363921979,-1.3129248007460232,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,1.0958066139673561,-1.3444529027041705,-0.7895317243937386
0.11292757883047162,0.23425571082391275,-0.4233198099407136,0.9690406188087408,1.4169708025958068,1.2196906527302378,0.7460405700839147
0.9103700201102635,0.23425571082391275,-0.4233198099407136,1.9822288740096794,1.0958066139673561,1.2196906527302378,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,0.6140603310246802,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-1.3705707260145346,-0.4233198099407136,-1.0573358915931366,-1.6340889893744739,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-1.0573358915931366,-0.18885014054644628,-0.48973838422603444,-0.7895317243937386
0.9103700201102635,1.0366689292431364,-0.4233198099407136,0.9690406188087408,0.7746424253389055,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-2.0705241467940754,-1.4735068950602486,1.2196906527302378,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,0.838393130077387,-1.0573358915931366,-1.4735068950602486,0.3649761342521017,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,-0.34943223486067154,0.3649761342521017,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,0.838393130077387,-0.0441476363921979,-0.5100143291748969,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,0.1323140480820043,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-1.0573358915931366,-1.4735068950602486,1.2196906527302378,0.7460405700839147
0.9103700201102635,-0.5681575075953109,-0.4233198099407136,-1.0573358915931366,-1.4735068950602486,1.2196906527302378,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,0.838393130077387,-1.0573358915931366,-1.152342706431798,0.3649761342521017,0.7460405700839147
1.7078124613900552,1.8390821476623602,-0.4233198099407136,-0.0441476363921979,0.29289614239622963,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,0.9690406188087408,-1.6340889893744739,1.2196906527302378,0.7460405700839147
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-1.0573358915931366,-1.762554664825854,0.3649761342521017,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,0.4534782367104549,0.3649761342521017,-0.7895317243937386
-1.481957303729112,-1.3705707260145346,-0.4233198099407136,-1.0573358915931366,-1.3129248007460232,-0.48973838422603444,0.7460405700839147
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-1.0573358915931366,-0.8311785178033474,1.2196906527302378,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,-0.6705964234891222,-0.48973838422603444,-0.7895317243937386
1.7078124613900552,1.0366689292431364,-0.4233198099407136,-0.0441476363921979,0.4534782367104549,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,0.1323140480820043,-0.48973838422603444,-0.7895317243937386
-0.6845148624493202,-1.3705707260145346,-0.4233198099407136,-0.0441476363921979,-1.3129248007460232,0.3649761342521017,-0.7895317243937386
0.9103700201102635,0.23425571082391275,3.361819010113588,-0.0441476363921979,-1.4735068950602486,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,2.100106070095488,0.9690406188087408,-1.4735068950602486,-1.3444529027041705,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,0.9690406188087408,0.4534782367104549,-0.48973838422603444,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-0.18885014054644628,-0.48973838422603444,-0.7895317243937386
-0.6845148624493202,-0.5681575075953109,-0.4233198099407136,-0.0441476363921979,-1.4735068950602486,-1.3444529027041705,-0.7895317243937386
0.9103700201102635,0.23425571082391275,-0.4233198099407136,0.9690406188087408,-0.8311785178033474,1.2196906527302378,0.7460405700839147
